time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
9.045441,-1.8059,-0.2237,-3.4224,3.876
9.064055,1.1057,-0.2846,-4.1762,4.329
9.082392,2.2985,-0.5907,-2.9426,3.780
9.100158,1.8760,-0.9428,-1.1111,2.375
9.118902,0.2963,-0.9301,0.9234,1.344
9.137663,-1.4020,-0.5484,2.6061,3.010
9.155342,-2.4760,0.1152,2.8087,3.746
9.174238,-2.3669,0.7175,1.7990,3.058
9.191338,-1.0690,0.5934,0.3490,1.271
9.209996,0.9809,-0.1687,-1.0891,1.475
9.228437,2.5387,-0.5961,-2.5834,3.671
9.246963,2.6228,-0.3995,-3.4098,4.320
9.265158,1.0196,-0.0452,-3.6030,3.745
9.283643,-0.5983,-0.3048,-3.2931,3.361
9.301346,-1.3795,0.1931,-3.2104,3.500
9.324690,-2.0045,0.1116,-3.6859,4.197
9.344716,-1.7783,-0.0948,-4.1028,4.473
9.356126,-1.4324,-0.2027,-4.5626,4.786
9.375384,-0.1734,-0.7613,-4.5623,4.629
9.392754,1.0534,-0.7582,-5.0279,5.193
9.411247,1.5457,-0.5024,-5.4155,5.654
9.429795,1.2609,-0.1145,-5.0379,5.195
9.448235,0.3483,0.5186,-4.1963,4.243
9.468306,0.0388,0.5044,-2.8298,2.875
9.484403,1.2037,-0.0479,-1.0296,1.585
9.502667,3.1067,-1.0843,0.4892,3.327
9.523556,4.9297,-1.9009,2.1476,5.703
9.539769,5.3574,-3.3041,4.6064,7.800
9.557809,2.8762,-2.8451,7.4185,8.450
9.576087,-3.5863,0.8519,7.8262,8.651
9.594263,-8.2124,2.7054,8.2813,11.973
9.612758,-9.8039,2.2814,12.0881,15.730
9.630790,-6.1388,0.5831,13.9030,15.209
9.650475,-1.8635,-0.7787,12.1600,12.327
9.667444,0.5724,-0.2029,8.7109,8.732
9.686800,1.5076,1.0326,4.4823,4.840
9.704250,1.8991,1.1410,0.9256,2.401
9.722637,1.8151,0.6556,-1.1803,2.262
9.740386,1.6468,0.0070,-2.5857,3.066
9.758857,1.1391,-0.8042,-4.0323,4.267
9.777793,0.6423,-1.1458,-5.5838,5.736
9.795307,0.2549,-1.5119,-6.8760,7.045
